Diagnostics/StepsInEval,Diagnostics/TrajsInEval,Diagnostics/CumEvalTime,Diagnostics/CumTrainTime,Diagnostics/Iteration,Diagnostics/CumTime (s),Diagnostics/CumSteps,Diagnostics/CumCompletedTrajs,Diagnostics/CumUpdates,Diagnostics/StepsPerSecond,Diagnostics/UpdatesPerSecond,Diagnostics/ReplayRatio,Diagnostics/CumReplayRatio,LengthAverage,LengthStd,LengthMedian,LengthMin,LengthMax,ReturnAverage,ReturnStd,ReturnMedian,ReturnMin,ReturnMax,NonzeroRewardsAverage,NonzeroRewardsStd,NonzeroRewardsMedian,NonzeroRewardsMin,NonzeroRewardsMax,DiscountedReturnAverage,DiscountedReturnStd,DiscountedReturnMedian,DiscountedReturnMin,DiscountedReturnMax,GameScoreAverage,GameScoreStd,GameScoreMedian,GameScoreMin,GameScoreMax,lossAverage,lossStd,lossMedian,lossMin,lossMax,gradNormAverage,gradNormStd,gradNormMedian,gradNormMin,gradNormMax,tdAbsErrAverage,tdAbsErrStd,tdAbsErrMedian,tdAbsErrMin,tdAbsErrMax,GoalLossAverage,GoalLossStd,GoalLossMedian,GoalLossMin,GoalLossMax,GoalErrorAverage,GoalErrorStd,GoalErrorMedian,GoalErrorMin,GoalErrorMax,modelGradNormAverage,modelGradNormStd,modelGradNormMedian,modelGradNormMin,modelGradNormMax,T0SPRLossAverage,T0SPRLossStd,T0SPRLossMedian,T0SPRLossMin,T0SPRLossMax,InverseModelLossAverage,InverseModelLossStd,InverseModelLossMedian,InverseModelLossMin,InverseModelLossMax,RewardLossAverage,RewardLossStd,RewardLossMedian,RewardLossMin,RewardLossMax,BCLossAverage,BCLossStd,BCLossMedian,BCLossMin,BCLossMax,SampleTimeAverage,SampleTimeStd,SampleTimeMedian,SampleTimeMin,SampleTimeMax,ForwardTimeAverage,ForwardTimeStd,ForwardTimeMedian,ForwardTimeMin,ForwardTimeMax,CNNWeightNormAverage,CNNWeightNormStd,CNNWeightNormMedian,CNNWeightNormMin,CNNWeightNormMax,ModelSPRLossAverage,ModelSPRLossStd,ModelSPRLossMedian,ModelSPRLossMin,ModelSPRLossMax,DiversityAverage,DiversityStd,DiversityMedian,DiversityMin,DiversityMax
56321,100,20.770524740219116,3.1056039333343506,0,23.876128673553467,1,0,0,nan,nan,0.0,0.0,563.21,103.2348095363187,579.0,277,733,11.23,3.4083867151483855,10.0,5.0,22.0,11.23,3.4083867151483855,10.0,5,22,2.269985837996392,0.8123374410943924,2.2081817406818303,0.6878104477059434,4.361686769327896,235.83,71.57612101811608,210.0,105.0,462.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0,0,20.770524740219116,1774.6760103702545,9999,1795.4465351104736,10000,18,16000,5.6447093288900385,9.031534926224062,51.2,51.2,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.5152568251006304,0.21325539086608547,1.51515531539917,0.6446741819381714,3.953399181365967,0.0,0.0,0.0,0,0,0.28410184,0.3695814,0.1504114,0.0012997234,4.908857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.02671427260542987,0.03270363788739572,0.024499980732798576,0.012937689200043678,1.9420666694641113,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0022438239455223083,0.00014451973584990333,0.002264261245727539,0.001886606216430664,0.0033974647521972656,0.06790053267776966,0.002594331839896388,0.06815612316131592,0.06571412086486816,0.33360886573791504,10967.232421875,0.0,10967.232421875,10967.232421875,10967.232421875,0.009092150282755028,0.03500199999019961,0.006796598667278886,0.003168890019878745,1.9736839532852173,0.9751997793354094,0.006378428127018298,0.9754901826381683,0.8956162333488464,0.9909317493438721
0,0,20.770524740219116,3963.2949090003967,19999,3984.065433740616,20000,35,36000,4.56909149704364,9.13818299408728,64.0,57.6,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.2711321378454565,0.20740410936696502,1.2846859097480774,0.42048054933547974,1.9165476560592651,0.0,0.0,0.0,0,0,0.29479763,0.4166232,0.14275518,0.00029205825,6.147748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.029383737943693995,0.004823943678116702,0.029321329668164253,0.011574882082641125,0.047535207122564316,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.002138805627822876,0.00013242203666121414,0.0021059513092041016,0.0018739700317382812,0.0032188892364501953,0.0672780316233635,0.0014941428491930726,0.0675199031829834,0.0655362606048584,0.11051678657531738,10967.232421875,0.0,10967.232421875,10967.232421875,10967.232421875,0.0072792892477940765,0.0013598596766207958,0.00724148447625339,0.002158546820282936,0.014784261584281921,0.9568735798865556,0.006557903417742508,0.9568754434585571,0.9360166788101196,0.9766396284103394
0,0,20.770524740219116,6133.246240615845,29999,6154.016765356064,30000,50,56000,4.608398287235029,9.216796574470058,64.0,59.733333333333334,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.1469501828238369,0.20830045626706412,1.1594493389129639,0.3097262978553772,1.8159046173095703,0.0,0.0,0.0,0,0,0.2892211,0.41006753,0.14073488,0.00019481374,4.9810658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.03373156411754899,0.006023204106648523,0.03386269882321358,0.011826037429273129,0.05512015521526337,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.002113003945350647,0.00012404884957387187,0.002068758010864258,0.0018851757049560547,0.0032143592834472656,0.06659360160827636,0.0014507231612458794,0.06660008430480957,0.06551790237426758,0.11181974411010742,10967.232421875,0.0,10967.232421875,10967.232421875,10967.232421875,0.008231369523820467,0.0016892305759055432,0.008218072354793549,0.0021531381644308567,0.016539232805371284,0.9410951418787241,0.006820340969371806,0.9410640597343445,0.9174076914787292,0.964888334274292
